Row.ID,Date,TIME.POINT,Luna.Num,Luna.Letter,Luna_grouping,TRT,FOCAL,FOCAL_col,FOCAL_ID,USE,FOCAL_HT_mm,Focal_BD,Focal_FL,Focal_FR,FOCAL_REP_EFFORT,FOCAL_Biomass_g,NEIGH,NEIGH_CT,AVG_NEIGH_HT_mm,TALLEST_IN_30cm_mm,Per_Litt,Per_Bare,Per_Plant,Neigh_per_BD,Neigh_per_FL,Neigh_per_FR,ALIVE_Y.N,NOTES,NOTES.2,NOTES.3,NOTES.4,NOTES.5
620,3/13/2021,2,2,B,2.CTRL,CTRL,FG,RD_PP,2B_CTRL_FG_RD_PP,Y,25,.,.,.,0,.,GR,1,6,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
621,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BLK,2B_CTRL_GR_BLK,Y,17,.,.,.,0,.,FG,1,19,#N/A,92,8,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
622,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BLK,2B_CTRL_GR_BLK,Y,17,.,.,.,0,.,GR,21,20,#N/A,92,8,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
623,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BLK_PP,2B_CTRL_GR_BLK_PP,Y,18,.,.,.,0,.,FG,1,16,#N/A,35,65,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
624,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BLK_PP,2B_CTRL_GR_BLK_PP,Y,18,.,.,.,0,.,GR,7,17,#N/A,35,65,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
625,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BU,2B_CTRL_GR_BU,Y,7,.,.,.,0,.,GR,8,17,#N/A,85,15,1,.,.,.,Y,#N/A,EATEN,#N/A,#N/A,#N/A
626,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BU_DOUBLE,2B_CTRL_GR_BU_DOUBLE,Y,29,.,.,.,0,.,BE,1,2,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
627,3/13/2021,2,2,B,2.CTRL,CTRL,GR,BU_DOUBLE,2B_CTRL_GR_BU_DOUBLE,Y,29,.,.,.,0,.,GR,5,18,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
628,3/13/2021,2,2,B,2.CTRL,CTRL,GR,CL,2B_CTRL_GR_CL,Y,18,.,.,.,0,.,FG,2,13,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
629,3/13/2021,2,2,B,2.CTRL,CTRL,GR,CL,2B_CTRL_GR_CL,Y,18,.,.,.,0,.,GR,12,21,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
630,3/13/2021,2,2,B,2.CTRL,CTRL,GR,OR,2B_CTRL_GR_OR,Y,22,.,.,.,0,.,FG,2,13,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
631,3/13/2021,2,2,B,2.CTRL,CTRL,GR,OR,2B_CTRL_GR_OR,Y,22,.,.,.,0,.,GR,7,20,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
632,3/13/2021,2,2,B,2.CTRL,CTRL,GR,OR_CL,2B_CTRL_GR_OR_CL,Y,10,.,.,.,0,.,GR,17,22,#N/A,97,3,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
633,3/13/2021,2,2,B,2.CTRL,CTRL,GR,PP,2B_CTRL_GR_PP,Y,14,.,.,.,0,.,GR,4,18,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
604,3/13/2021,2,2,B,2.CTRL,CTRL,GR,RD,2B_CTRL_GR_RD,Y,12,.,.,.,0,.,GR,5,10,#N/A,90,10,1,.,.,.,Y,#N/A,EATEN,#N/A,#N/A,#N/A
634,3/13/2021,2,2,B,2.CTRL,CTRL,GR,RD_DOUBLE,2B_CTRL_GR_RD_DOUBLE,Y,9,.,.,.,0,.,FG,1,14,#N/A,90,10,1,.,.,.,Y,#N/A,NEIGHBORS AND FOCAL DYING,#N/A,#N/A,#N/A
635,3/13/2021,2,2,B,2.CTRL,CTRL,GR,RD_DOUBLE,2B_CTRL_GR_RD_DOUBLE,Y,9,.,.,.,0,.,GR,16,15,#N/A,90,10,1,.,.,.,Y,#N/A,NEIGHBORS AND FOCAL DYING,#N/A,#N/A,#N/A
636,3/13/2021,2,2,C,2.CTRL,CTRL,BE,OR,2C_CTRL_BE_OR,Y,18,.,.,.,0,.,.,.,.,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
637,3/13/2021,2,2,C,2.CTRL,CTRL,BE,PP,2C_CTRL_BE_PP,Y,9,.,.,.,0,.,.,.,.,#N/A,35,65,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
638,3/13/2021,2,2,C,2.CTRL,CTRL,BE,RD,2C_CTRL_BE_RD,Y,12,.,.,.,0,.,BE,1,10,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
639,3/13/2021,2,2,C,2.CTRL,CTRL,BR,PP,2C_CTRL_BR_PP,Y,3,.,.,.,0,.,.,.,.,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
640,3/13/2021,2,2,C,2.CTRL,CTRL,BR,RD,2C_CTRL_BR_RD,Y,19,.,.,.,0,.,FB SPAT,1,4,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
641,3/13/2021,2,2,C,2.CTRL,CTRL,BR,RD,2C_CTRL_BR_RD,Y,19,.,.,.,0,.,GR,1,9,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
642,3/13/2021,2,2,C,2.CTRL,CTRL,FG,BLK,2C_CTRL_FG_BLK,Y,.,.,.,.,0,.,.,.,.,#N/A,.,.,.,.,.,.,NA,#N/A,MISSING,#N/A,#N/A,#N/A
643,3/13/2021,2,2,C,2.CTRL,CTRL,FG,BU,2C_CTRL_FG_BU,Y,14,.,.,.,0,.,FG,3,18,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
644,3/13/2021,2,2,C,2.CTRL,CTRL,FG,CL,2C_CTRL_FG_CL,Y,.,.,.,.,0,.,.,.,.,#N/A,.,.,.,.,.,.,NA,#N/A,MISSING,#N/A,#N/A,#N/A
645,3/13/2021,2,2,C,2.CTRL,CTRL,FG,OR,2C_CTRL_FG_OR,Y,22,.,.,.,0,.,FG,1,17,#N/A,25,75,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
646,3/13/2021,2,2,C,2.CTRL,CTRL,FG,PP,2C_CTRL_FG_PP,Y,12,.,.,.,0,.,FG,5,17,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
647,3/13/2021,2,2,C,2.CTRL,CTRL,FG,RD,2C_CTRL_FG_RD,Y,20,.,.,.,0,.,.,.,.,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
648,3/13/2021,2,2,C,2.CTRL,CTRL,FG,RD_BU,2C_CTRL_FG_RD_BU,Y,20,.,.,.,0,.,BE,1,13,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
649,3/13/2021,2,2,C,2.CTRL,CTRL,FG,RD_BU,2C_CTRL_FG_RD_BU,Y,20,.,.,.,0,.,FG,4,15,#N/A,90,10,3,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
650,3/13/2021,2,2,C,2.CTRL,CTRL,GR,BLK,2C_CTRL_GR_BLK,Y,13,.,.,.,0,.,.,.,.,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
651,3/13/2021,2,2,C,2.CTRL,CTRL,GR,BU,2C_CTRL_GR_BU,Y,10,.,.,.,0,.,FB SPAT,1,5,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
652,3/13/2021,2,2,C,2.CTRL,CTRL,GR,BU,2C_CTRL_GR_BU,Y,10,.,.,.,0,.,GR,1,14,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
653,3/13/2021,2,2,C,2.CTRL,CTRL,GR,CL,2C_CTRL_GR_CL,Y,18,.,.,.,0,.,GR,4,10,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
654,3/13/2021,2,2,C,2.CTRL,CTRL,GR,OR,2C_CTRL_GR_OR,Y,0,.,.,.,0,.,GR,1,13,#N/A,20,80,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
655,3/13/2021,2,2,C,2.CTRL,CTRL,GR,OR_CL,2C_CTRL_GR_OR_CL,Y,37,.,.,.,0,.,CALLIANDRA,1,60,#N/A,66,33,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
656,3/13/2021,2,2,C,2.CTRL,CTRL,GR,OR_CL,2C_CTRL_GR_OR_CL,Y,37,.,.,.,0,.,GR,5,25,#N/A,66,33,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
657,3/13/2021,2,2,C,2.CTRL,CTRL,GR,PP,2C_CTRL_GR_PP,Y,20,.,.,.,0,.,.,.,.,#N/A,35,65,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
658,3/13/2021,2,2,C,2.CTRL,CTRL,GR,PP_DOUBLE,2C_CTRL_GR_PP_DOUBLE,Y,0,.,.,.,0,.,.,.,.,#N/A,80,20,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
659,3/13/2021,2,2,C,2.CTRL,CTRL,GR,RD,2C_CTRL_GR_RD,Y,31,.,.,.,0,.,.,.,.,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
660,3/13/2021,2,2,C,2.CTRL,CTRL,GR,RD_BLK,2C_CTRL_GR_RD_BLK,Y,29,.,.,.,0,.,GR,1,16,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
661,3/13/2021,2,6,A,6.LG,LG,BR,BLK,6A_LG_BR_BLK,Y,0,.,.,.,0,.,.,.,.,#N/A,1,99,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
662,3/13/2021,2,6,A,6.LG,LG,BR,BU,6A_LG_BR_BU,Y,0,.,.,.,0,.,.,.,.,#N/A,95,5,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
663,3/13/2021,2,6,A,6.LG,LG,BR,CL,6A_LG_BR_CL,Y,0,.,.,.,0,.,.,.,.,#N/A,5,95,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
664,3/13/2021,2,6,A,6.LG,LG,BR,OR,6A_LG_BR_OR,Y,0,.,.,.,0,.,.,.,.,#N/A,98,2,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
665,3/13/2021,2,6,A,6.LG,LG,BR,PP,6A_LG_BR_PP,Y,0,.,.,.,0,.,.,.,.,#N/A,3,97,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
666,3/13/2021,2,6,A,6.LG,LG,BR,RD,6A_LG_BR_RD,Y,17,.,.,.,0,.,.,.,.,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
667,3/13/2021,2,6,A,6.LG,LG,FG,BU,6A_LG_FG_BU,Y,17,.,.,.,0,.,.,.,.,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
668,3/13/2021,2,6,A,6.LG,LG,FG,OR,6A_LG_FG_OR,Y,32,.,.,.,0,.,CRENULATE SHRUB,1,29,#N/A,80,20,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
669,3/13/2021,2,6,A,6.LG,LG,FG,OR,6A_LG_FG_OR,Y,32,.,.,.,0,.,FG,1,30,#N/A,80,20,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
670,3/13/2021,2,6,A,6.LG,LG,FG,PP,6A_LG_FG_PP,Y,25,.,.,.,0,.,CRENULATE SHRUB,1,17,#N/A,90,8,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
671,3/13/2021,2,6,A,6.LG,LG,FG,PP,6A_LG_FG_PP,Y,25,.,.,.,0,.,FB SPAT,1,11,#N/A,90,8,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
672,3/13/2021,2,6,A,6.LG,LG,FG,PP,6A_LG_FG_PP,Y,25,.,.,.,0,.,FG,1,26,#N/A,90,8,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
673,3/13/2021,2,6,A,6.LG,LG,FG,RD,6A_LG_FG_RD,Y,10,.,.,.,0,.,.,.,.,#N/A,25,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
674,3/13/2021,2,6,A,6.LG,LG,GR,RD,6A_LG_GR_RD,Y,20,.,.,.,0,.,FG,1,26,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
675,3/13/2021,2,6,A,6.LG,LG,GR,RD,6A_LG_GR_RD,Y,20,.,.,.,0,.,GR,1,5,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
676,3/13/2021,2,6,A,6.LG,LG,GR,RD,6A_LG_GR_RD,Y,20,.,.,.,0,.,ROUND SM LEAVES FUZZY,1,13,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
677,3/13/2021,2,6,B,6.LG,LG,BE,OR,6B_LG_BE_OR,Y,23,.,.,.,0,.,TINY FB,1,2,#N/A,80,20,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
678,3/13/2021,2,6,B,6.LG,LG,BE,PP,6B_LG_BE_PP,Y,0,.,.,.,0,.,.,.,.,#N/A,99,1,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
679,3/13/2021,2,6,B,6.LG,LG,BE,RD,6B_LG_BE_RD,Y,11,.,.,.,0,.,.,.,.,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
680,3/13/2021,2,6,B,6.LG,LG,FG,BU,6B_LG_FG_BU,Y,19,.,.,.,0,.,.,.,.,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
681,3/13/2021,2,6,B,6.LG,LG,FG,BU_DOUBLE,6B_LG_FG_BU_DOUBLE,Y,12,.,.,.,0,.,.,.,.,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
682,3/13/2021,2,6,B,6.LG,LG,FG,CL,6B_LG_FG_CL,Y,18,.,.,.,0,.,GR,1,18,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
683,3/13/2021,2,6,B,6.LG,LG,FG,OR,6B_LG_FG_OR,Y,22,.,.,.,0,.,GR,3,12,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
684,3/13/2021,2,6,B,6.LG,LG,FG,PP,6B_LG_FG_PP,Y,19,.,.,.,0,.,GR,3,24,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
685,3/13/2021,2,6,B,6.LG,LG,FG,RD,6B_LG_FG_RD,Y,13,.,.,.,0,.,GR,1,14,#N/A,70,25,5,.,.,.,Y,#N/A,SEED HEAD STARTING,#N/A,#N/A,#N/A
686,3/13/2021,2,6,B,6.LG,LG,FG,RD_BU,6B_LG_FG_RD_BU,Y,29,.,.,.,0,.,FG,1,17,#N/A,85,15,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
687,3/13/2021,2,6,B,6.LG,LG,FG,RD_BU,6B_LG_FG_RD_BU,Y,29,.,.,.,0,.,GR,9,20,#N/A,85,15,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
688,3/13/2021,2,6,B,6.LG,LG,FG,RD_BU,6B_LG_FG_RD_BU,Y,29,.,.,.,0,.,TINY FB,2,2,#N/A,85,15,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
689,3/13/2021,2,6,B,6.LG,LG,GR,BLK,6B_LG_GR_BLK,Y,26,.,.,.,0,.,.,.,.,#N/A,55,45,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
690,3/13/2021,2,6,B,6.LG,LG,GR,BLK_BU,6B_LG_GR_BLK_BU,Y,15,.,.,.,0,.,FG,1,15,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
691,3/13/2021,2,6,B,6.LG,LG,GR,BLK_BU,6B_LG_GR_BLK_BU,Y,15,.,.,.,0,.,GR,1,12,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
692,3/13/2021,2,6,B,6.LG,LG,GR,BLK_CL,6B_LG_GR_BLK_CL,Y,0,.,.,.,0,.,.,.,.,#N/A,98,2,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
693,3/13/2021,2,6,B,6.LG,LG,GR,BU,6B_LG_GR_BU,Y,18,.,.,.,0,.,GR,7,18,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
694,3/13/2021,2,6,B,6.LG,LG,GR,CL_PP,6B_LG_GR_CL_PP,Y,22,.,.,.,0,.,.,.,.,#N/A,100,0,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
695,3/13/2021,2,6,B,6.LG,LG,GR,OR,6B_LG_GR_OR,Y,21,.,.,.,0,.,.,.,.,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
696,3/13/2021,2,6,B,6.LG,LG,GR,OR_DOUBLE,6B_LG_GR_OR_DOUBLE,Y,21,.,.,.,0,.,BE,1,20,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
697,3/13/2021,2,6,B,6.LG,LG,GR,OR_DOUBLE,6B_LG_GR_OR_DOUBLE,Y,21,.,.,.,0,.,GR,1,25,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
698,3/13/2021,2,6,B,6.LG,LG,GR,OR_PP,6B_LG_GR_OR_PP,Y,21,.,.,.,0,.,GR,1,30,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
699,3/13/2021,2,6,B,6.LG,LG,GR,PP,6B_LG_GR_PP,Y,25,.,.,.,0,.,GR,7,20,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
700,3/13/2021,2,6,B,6.LG,LG,GR,PP_DOUBLE,6B_LG_GR_PP_DOUBLE,Y,20,.,.,.,0,.,TINY FB,1,3,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
701,3/13/2021,2,6,B,6.LG,LG,GR,RD,6B_LG_GR_RD,Y,15,.,.,.,0,.,GR,3,16,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
702,3/13/2021,2,6,B,6.LG,LG,GR,RD,6B_LG_GR_RD,Y,15,.,.,.,0,.,TINY FB,2,1,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
703,3/13/2021,2,6,B,6.LG,LG,GR,RD_DOUBLE,6B_LG_GR_RD_DOUBLE,Y,22,.,.,.,0,.,.,.,.,#N/A,90,7,3,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
704,3/13/2021,2,6,B,6.LG,LG,GR,RD_DOUBLE,6B_LG_GR_RD_DOUBLE,Y,22,.,.,.,0,.,GR,1,27,#N/A,90,7,3,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
705,3/13/2021,2,6,C,6.LG,LG,BR,BLK,6C_LG_BR_BLK,Y,7,.,.,.,0,.,CALLIANDRA,1,21,#N/A,1,98,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
706,3/13/2021,2,6,C,6.LG,LG,BR,BU,6C_LG_BR_BU,Y,0,.,.,.,0,.,FB CRYPT FUZZY,1,4,#N/A,2,98,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
707,3/13/2021,2,6,C,6.LG,LG,BR,CL,6C_LG_BR_CL,Y,0,.,.,.,0,.,FB PURPLE,1,5,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
708,3/13/2021,2,6,C,6.LG,LG,BR,OR,6C_LG_BR_OR,Y,3,.,.,.,0,.,.,.,.,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
709,3/13/2021,2,6,C,6.LG,LG,BR,OR_BU,6C_LG_BR_OR_BU,Y,8,.,.,.,0,.,.,.,.,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
710,3/13/2021,2,6,C,6.LG,LG,BR,PP,6C_LG_BR_PP,Y,4,.,.,.,0,.,.,.,.,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
711,3/13/2021,2,6,C,6.LG,LG,BR,RD,6C_LG_BR_RD,Y,.,.,.,.,0,.,.,.,.,#N/A,.,.,.,.,.,.,NA,#N/A,MISSING,#N/A,#N/A,#N/A
712,3/13/2021,2,6,C,6.LG,LG,BR,RD_PP,6C_LG_BR_RD_PP,Y,7,.,.,.,0,.,.,.,.,#N/A,15,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
713,3/13/2021,2,6,C,6.LG,LG,FG,OR_DOUBLE,6C_LG_FG_OR_DOUBLE,Y,0,.,.,.,0,.,.,.,.,#N/A,2,90,0,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
714,3/13/2021,2,6,C,6.LG,LG,FG,RD,6C_LG_FG_RD,Y,15,.,.,.,0,.,FB SPAT,1,12,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
715,3/13/2021,2,6,C,6.LG,LG,FG,RD,6C_LG_FG_RD,Y,15,.,.,.,0,.,FB STARLIKE,1,4,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
716,3/13/2021,2,6,C,6.LG,LG,GR,OR,6C_LG_GR_OR,Y,19,.,.,.,0,.,BR,1,2,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
717,3/13/2021,2,6,C,6.LG,LG,GR,OR,6C_LG_GR_OR,Y,19,.,.,.,0,.,TINY FB,1,1,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
718,3/13/2021,2,6,C,6.LG,LG,GR,PP,6C_LG_GR_PP,Y,25,.,.,.,0,.,GR,8,22,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
719,3/13/2021,2,6,C,6.LG,LG,GR,RD,6C_LG_GR_RD,Y,20,.,.,.,0,.,.,.,.,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
829,3/27/2021,3,1,A,1.CTRL,CTRL,BE,BLK,1A_CTRL_BE_BLK,Y,21,0,0,0,0,.,BE,2,13,#N/A,50,50,1,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
834,3/27/2021,3,1,A,1.CTRL,CTRL,BE,BU,1A_CTRL_BE_BU,Y,16,0,0,0,0,.,.,.,.,#N/A,30,70,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
839,3/27/2021,3,1,A,1.CTRL,CTRL,BE,CL,1A_CTRL_BE_CL,Y,5,0,0,0,0,.,.,.,.,#N/A,10,90,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
826,3/27/2021,3,1,A,1.CTRL,CTRL,BE,OR,1A_CTRL_BE_OR,Y,16,0,0,0,0,.,BE,1,10,#N/A,60,40,1,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
828,3/27/2021,3,1,A,1.CTRL,CTRL,BE,PP,1A_CTRL_BE_PP,Y,7,0,0,0,0,.,.,.,.,#N/A,30,70,1,.,.,.,Y,#N/A,#N/A,FOCAL EATEN,#N/A,#N/A
827,3/27/2021,3,1,A,1.CTRL,CTRL,BE,RD,1A_CTRL_BE_RD,Y,16,0,0,0,0,.,.,.,.,#N/A,85,15,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
825,3/27/2021,3,1,A,1.CTRL,CTRL,BE,RD_PP,1A_CTRL_BE_RD_PP,Y,22,0,0,0,0,.,BE,2,18,#N/A,15,85,1,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1010,3/27/2021,3,1,A,1.CTRL,CTRL,BR,RD,1A_CTRL_BR_RD,Y,0,.,.,.,0,.,.,.,.,#N/A,70,30,0,.,.,.,N,#N/A,#N/A,,#N/A,#N/A
1011,3/27/2021,3,1,A,1.CTRL,CTRL,FG,BLK,1A_CTRL_FG_BLK,Y,19,1,0,0,1,.,.,.,.,#N/A,35,65,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
833,3/27/2021,3,1,A,1.CTRL,CTRL,FG,BU,1A_CTRL_FG_BU,Y,13,1,0,0,1,.,TINY CLUB,1,8,#N/A,97,3,1,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1007,3/27/2021,3,1,A,1.CTRL,CTRL,FG,BU_PP,1A_CTRL_FG_BU_PP,Y,20,0,0,0,0,.,BE,1,15,#N/A,40,60,15,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1008,3/27/2021,3,1,A,1.CTRL,CTRL,FG,BU_PP,1A_CTRL_FG_BU_PP,Y,20,0,0,0,0,.,CALLIANDRA,1,93,#N/A,40,60,15,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1009,3/27/2021,3,1,A,1.CTRL,CTRL,FG,CL,1A_CTRL_FG_CL,Y,15,1,0,0,1,.,CALLIANDRA,1,93,#N/A,15,85,3,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
832,3/27/2021,3,1,A,1.CTRL,CTRL,FG,OR,1A_CTRL_FG_OR,Y,19,1,3,0,4,.,FG,1,24,#N/A,45,55,1,100,0,0,Y,#N/A,#N/A,,#N/A,#N/A
831,3/27/2021,3,1,A,1.CTRL,CTRL,FG,PP,1A_CTRL_FG_PP,Y,45,1,3,0,4,.,.,.,.,#N/A,95,5,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
830,3/27/2021,3,1,A,1.CTRL,CTRL,FG,RD,1A_CTRL_FG_RD,Y,13,1,0,0,1,.,.,.,.,#N/A,75,25,1,.,.,.,Y,#N/A,#N/A,,#N/A,#N/A
1015,3/27/2021,3,1,A,1.CTRL,CTRL,GR,BLK,1A_CTRL_GR_BLK,Y,23,0,0,0,0,.,BE,1,10,#N/A,60,40,5,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1016,3/27/2021,3,1,A,1.CTRL,CTRL,GR,BLK,1A_CTRL_GR_BLK,Y,23,0,0,0,0,.,GR,4,15,#N/A,60,40,5,25,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1017,3/27/2021,3,1,A,1.CTRL,CTRL,GR,BLK,1A_CTRL_GR_BLK,Y,23,0,0,0,0,.,CALLIANDRA,1,95,#N/A,60,40,5,0,0,0,Y,#N/A,#N/A,,#N/A,#N/A
1012,3/27/2021,3,1,A,1.CTRL,CTRL,GR,BU,1A_CTRL_GR_BU,Y,0,.,.,.,0,.,FG,1,17,#N/A,50,50,15,0,0,0,N,#N/A,#N/A,,#N/A,#N/A
1013,3/27/2021,3,1,A,1.CTRL,CTRL,GR,BU,1A_CTRL_GR_BU,Y,0,.,.,.,0,.,CALLIANDRA,1,15,#N/A,50,50,15,0,0,0,N,#N/A,#N/A,,#N/A,#N/A
1018,3/27/2021,3,1,A,1.CTRL,CTRL,GR,CL,1A_CTRL_GR_CL,Y,18,0,0,0,0,.,GR,6,23,#N/A,40,60,3,15,0,0,Y,#N/A,#N/A,,#N/A,#N/A
